0	0	0
0	0.0981748	0
0	0.19635	0
0	0.294524	0
0	0.392699	0
0	0.490874	0
0	0.589049	0
0	0.687223	0
0	0.785398	0
0	0.883573	0
0	0.981748	0
0	1.07992	0
0	1.1781	0
0	1.27627	0
0	1.37445	0
0	1.47262	0
0	1.5708	0
0	1.66897	0
0	1.76715	0
0	1.86532	0
0	1.9635	0
0	2.06167	0
0	2.15984	0
0	2.25802	0
0	2.35619	0
0	2.45437	0
0	2.55254	0
0	2.65072	0
0	2.74889	0
0	2.84707	0
0	2.94524	0
0	3.04342	0
0	3.14159	0

0.0981748	0	0
0.0981748	0.0981748	-0.0556445
0.0981748	0.19635	-0.109151
0.0981748	0.294524	-0.158463
0.0981748	0.392699	-0.201685
0.0981748	0.490874	-0.237157
0.0981748	0.589049	-0.263515
0.0981748	0.687223	-0.279746
0.0981748	0.785398	-0.285227
0.0981748	0.883573	-0.279747
0.0981748	0.981748	-0.263516
0.0981748	1.07992	-0.237159
0.0981748	1.1781	-0.201688
0.0981748	1.27627	-0.158467
0.0981748	1.37445	-0.109156
0.0981748	1.47262	-0.05565
0.0981748	1.5708	-5.77759e-06
0.0981748	1.66897	0.0556385
0.0981748	1.76715	0.109144
0.0981748	1.86532	0.158456
0.0981748	1.9635	0.201678
0.0981748	2.06167	0.237149
0.0981748	2.15984	0.263507
0.0981748	2.25802	0.279738
0.0981748	2.35619	0.285219
0.0981748	2.45437	0.279739
0.0981748	2.55254	0.263508
0.0981748	2.65072	0.237151
0.0981748	2.74889	0.201681
0.0981748	2.84707	0.15846
0.0981748	2.94524	0.109149
0.0981748	3.04342	0.0556437
0.0981748	3.14159	0

0.19635	0	0
0.19635	0.0981748	-0.103114
0.19635	0.19635	-0.202267
0.19635	0.294524	-0.293646
0.19635	0.392699	-0.37374
0.19635	0.490874	-0.439472
0.19635	0.589049	-0.488316
0.19635	0.687223	-0.518394
0.19635	0.785398	-0.52855
0.19635	0.883573	-0.518395
0.19635	0.981748	-0.488319
0.19635	1.07992	-0.439477
0.19635	1.1781	-0.373746
0.19635	1.27627	-0.293653
0.19635	1.37445	-0.202276
0.19635	1.47262	-0.103125
0.19635	1.5708	-1.1444e-05
0.19635	1.66897	0.103102
0.19635	1.76715	0.202253
0.19635	1.86532	0.293631
0.19635	1.9635	0.373725
0.19635	2.06167	0.439457
0.19635	2.15984	0.4883
0.19635	2.25802	0.518378
0.19635	2.35619	0.528534
0.19635	2.45437	0.518379
0.19635	2.55254	0.488303
0.19635	2.65072	0.439461
0.19635	2.74889	0.373731
0.19635	2.84707	0.293639
0.19635	2.94524	0.202262
0.19635	3.04342	0.103112
0.19635	3.14159	0

0.294524	0	0
0.294524	0.0981748	-0.143563
0.294524	0.19635	-0.281609
0.294524	0.294524	-0.408833
0.294524	0.392699	-0.520345
0.294524	0.490874	-0.611862
0.294524	0.589049	-0.679865
0.294524	0.687223	-0.721741
0.294524	0.785398	-0.735882
0.294524	0.883573	-0.721744
0.294524	0.981748	-0.679869
0.294524	1.07992	-0.611869
0.294524	1.1781	-0.520354
0.294524	1.27627	-0.408844
0.294524	1.37445	-0.281622
0.294524	1.47262	-0.143578
0.294524	1.5708	-1.69462e-05
0.294524	1.66897	0.143544
0.294524	1.76715	0.281589
0.294524	1.86532	0.408811
0.294524	1.9635	0.520323
0.294524	2.06167	0.611839
0.294524	2.15984	0.679841
0.294524	2.25802	0.721717
0.294524	2.35619	0.735858
0.294524	2.45437	0.72172
0.294524	2.55254	0.679846
0.294524	2.65072	0.611846
0.294524	2.74889	0.520332
0.294524	2.84707	0.408823
0.294524	2.94524	0.281602
0.294524	3.04342	0.14356
0.294524	3.14159	0

0.392699	0	0
0.392699	0.0981748	-0.1779
0.392699	0.19635	-0.348965
0.392699	0.294524	-0.506618
0.392699	0.392699	-0.644803
0.392699	0.490874	-0.758208
0.392699	0.589049	-0.842477
0.392699	0.687223	-0.894369
0.392699	0.785398	-0.911892
0.392699	0.883573	-0.894372
0.392699	0.981748	-0.842483
0.392699	1.07992	-0.758217
0.392699	1.1781	-0.644815
0.392699	1.27627	-0.506633
0.392699	1.37445	-0.348982
0.392699	1.47262	-0.17792
0.392699	1.5708	-2.22326e-05
0.392699	1.66897	0.177876
0.392699	1.76715	0.348938
0.392699	1.86532	0.50659
0.392699	1.9635	0.644774
0.392699	2.06167	0.758178
0.392699	2.15984	0.842446
0.392699	2.25802	0.894338
0.392699	2.35619	0.911861
0.392699	2.45437	0.894341
0.392699	2.55254	0.842452
0.392699	2.65072	0.758187
0.392699	2.74889	0.644786
0.392699	2.84707	0.506605
0.392699	2.94524	0.348956
0.392699	3.04342	0.177896
0.392699	3.14159	0

0.490874	0	0
0.490874	0.0981748	-0.206861
0.490874	0.19635	-0.405772
0.490874	0.294524	-0.589091
0.490874	0.392699	-0.74977
0.490874	0.490874	-0.881637
0.490874	0.589049	-0.979624
0.490874	0.687223	-1.03996
0.490874	0.785398	-1.06034
0.490874	0.883573	-1.03997
0.490874	0.981748	-0.979631
0.490874	1.07992	-0.881648
0.490874	1.1781	-0.749785
0.490874	1.27627	-0.589109
0.490874	1.37445	-0.405794
0.490874	1.47262	-0.206885
0.490874	1.5708	-2.72547e-05
0.490874	1.66897	0.206831
0.490874	1.76715	0.40574
0.490874	1.86532	0.589056
0.490874	1.9635	0.749735
0.490874	2.06167	0.8816
0.490874	2.15984	0.979586
0.490874	2.25802	1.03993
0.490874	2.35619	1.0603
0.490874	2.45437	1.03993
0.490874	2.55254	0.979593
0.490874	2.65072	0.881612
0.490874	2.74889	0.74975
