0	0	-0
0	0.0245437	-0
0	0.0490874	-0
0	0.0736311	-0
0	0.0981748	-0
0	0.122718	-0
0	0.147262	-0
0	0.171806	-0
0	0.19635	-0
0	0.220893	-0
0	0.245437	-0
0	0.269981	-0
0	0.294524	-0
0	0.319068	-0
0	0.343612	-0
0	0.368155	-0
0	0.392699	-0
0	0.417243	-0
0	0.441786	-0
0	0.46633	-0
0	0.490874	-0
0	0.515418	-0
0	0.539961	-0
0	0.564505	-0
0	0.589049	-0
0	0.613592	-0
0	0.638136	-0
0	0.66268	-0
0	0.687223	-0
0	0.711767	-0
0	0.736311	-0
0	0.760854	-0
0	0.785398	-0
0	0.809942	-0
0	0.834486	-0
0	0.859029	-0
0	0.883573	-0
0	0.908117	-0
0	0.93266	-0
0	0.957204	-0
0	0.981748	-0
0	1.00629	-0
0	1.03084	-0
0	1.05538	-0
0	1.07992	-0
0	1.10447	-0
0	1.12901	-0
0	1.15355	-0
0	1.1781	-0
0	1.20264	-0
0	1.22718	-0
0	1.25173	-0
0	1.27627	-0
0	1.30082	-0
0	1.32536	-0
0	1.3499	-0
0	1.37445	-0
0	1.39899	-0
0	1.42353	-0
0	1.44808	-0
0	1.47262	-0
0	1.49717	-0
0	1.52171	-0
0	1.54625	-0
0	1.5708	-0
0	1.59534	0
0	1.61988	0
0	1.64443	0
0	1.66897	0
0	1.69351	0
0	1.71806	0
0	1.7426	0
0	1.76715	0
0	1.79169	0
0	1.81623	0
0	1.84078	0
0	1.86532	0
0	1.88986	0
0	1.91441	0
0	1.93895	0
0	1.9635	0
0	1.98804	0
0	2.01258	0
0	2.03713	0
0	2.06167	0
0	2.08621	0
0	2.11076	0
0	2.1353	0
0	2.15984	0
0	2.18439	0
0	2.20893	0
0	2.23348	0
0	2.25802	0
0	2.28256	0
0	2.30711	0
0	2.33165	0
0	2.35619	0
0	2.38074	0
0	2.40528	0
0	2.42983	0
0	2.45437	0
0	2.47891	0
0	2.50346	0
0	2.528	0
0	2.55254	0
0	2.57709	0
0	2.60163	0
0	2.62618	0
0	2.65072	0
0	2.67526	0
0	2.69981	0
0	2.72435	0
0	2.74889	0
0	2.77344	0
0	2.79798	0
0	2.82252	0
0	2.84707	0
0	2.87161	0
0	2.89616	0
0	2.9207	0
0	2.94524	0
0	2.96979	0
0	2.99433	0
0	3.01887	0
0	3.04342	0
0	3.06796	0
0	3.09251	0
0	3.11705	0
0	3.14159	0

0.0245437	0	-0
0.0245437	0.0245437	-0.00370854
0.0245437	0.0490874	-0.00740815
0.0245437	0.0736311	-0.0110899
0.0245437	0.0981748	-0.014745
0.0245437	0.122718	-0.0183645
0.0245437	0.147262	-0.0219398
0.0245437	0.171806	-0.0254622
0.0245437	0.19635	-0.0289233
0.0245437	0.220893	-0.0323147
0.0245437	0.245437	-0.0356282
0.0245437	0.269981	-0.038856
0.0245437	0.294524	-0.0419901
0.0245437	0.319068	-0.045023
0.0245437	0.343612	-0.0479475
0.0245437	0.368155	-0.0507565
0.0245437	0.392699	-0.0534432
0.0245437	0.417243	-0.0560012
0.0245437	0.441786	-0.0584242
0.0245437	0.46633	-0.0607065
0.0245437	0.490874	-0.0628426
0.0245437	0.515418	-0.0648272
0.0245437	0.539961	-0.0666557
0.0245437	0.564505	-0.0683236
0.0245437	0.589049	-0.0698269
0.0245437	0.613592	-0.071162
0.0245437	0.638136	-0.0723257
0.0245437	0.66268	-0.0733151
0.0245437	0.687223	-0.0741279
0.0245437	0.711767	-0.0747621
0.0245437	0.736311	-0.0752162
0.0245437	0.760854	-0.0754891
0.0245437	0.785398	-0.0755801
0.0245437	0.809942	-0.0754891
0.0245437	0.834486	-0.0752162
0.0245437	0.859029	-0.0747621
0.0245437	0.883573	-0.0741279
0.0245437	0.908117	-0.0733151
0.0245437	0.93266	-0.0723257
0.0245437	0.957204	-0.071162
0.0245437	0.981748	-0.0698269
0.0245437	1.00629	-0.0683236
0.0245437	1.03084	-0.0666557
0.0245437	1.05538	-0.0648272
0.0245437	1.07992	-0.0628426
0.0245437	1.10447	-0.0607065
0.0245437	1.12901	-0.0584242
0.0245437	1.15355	-0.0560012
0.0245437	1.1781	-0.0534432
0.0245437	1.20264	-0.0507565
0.0245437	1.22718	-0.0479475
0.0245437	1.25173	-0.045023
0.0245437	1.27627	-0.0419901
0.0245437	1.30082	-0.038856
0.0245437	1.32536	-0.0356282
0.0245437	1.3499	-0.0323147
0.0245437	1.37445	-0.0289233
0.0245437	1.39899	-0.0254622
0.0245437	1.42353	-0.0219398
0.0245437	1.44808	-0.0183645
0.0245437	1.47262	-0.014745
0.0245437	1.49717	-0.0110899
0.0245437	1.52171	-0.00740815
0.0245437	1.54625	-0.00370854
0.0245437	1.5708	-9.2559e-18
0.0245437	1.59534	0.00370854
0.0245437	1.61988	0.00740815
0.0245437	1.64443	0.0110899
0.0245437	1.66897	0.014745
0.0245437	1.69351	0.0183645
0.0245437	1.71806	0.0219398
0.0245437	1.7426	0.0254622
0.0245437	1.76715	0.0289233
0.0245437	1.79169	0.0323147
0.0245437	1.81623	0.0356282
0.0245437	1.84078	0.038856
0.0245437	1.86532	0.0419901
0.0245437	1.88986	0.045023
0.0245437	1.91441	0.0479475
0.0245437	1.93895	0.0507565
0.0245437	1.9635	0.0534432
0.0245437	1.98804	0.0560012
0.0245437	2.01258	0.0584242
0.0245437	2.03713	0.0607065
0.0245437	2.06167	0.0628426
0.0245437	2.08621	0.0648272
0.0245437	2.11076	0.0666557
0.0245437	2.1353	0.0683236
0.0245437	2.15984	0.0698269
0.0245437	2.18439	0.071162
0.0245437	2.20893	0.0723257
0.0245437	2.23348	0.0733151
0.0245437	2.25802	0.0741279
0.0245437	2.28256	0.0747621
0.0245437	2.30711	0.0752162
0.0245437	2.33165	0.0754891
0.0245437	2.35619	0.0755801
0.0245437	2.38074	0.0754891
0.0245437	2.40528	0.0752162
0.0245437	2.42983	0.0747621
0.0245437	2.45437	0.0741279
0.0245437	2.47891	0.0733151
0.0245437	2.50346	0.0723257
0.0245437	2.528	0.071162
0.0245437	2.55254	0.0698269
0.0245437	2.57709	0.0683236
0.0245437	2.60163	0.0666557
0.0245437	2.62618	0.0648272
0.0245437	2.65072	0.0628426
0.0245437	2.67526	0.0607065
0.0245437	2.69981	0.0584242
0.0245437	2.72435	0.0560012
0.0245437	2.74889	0.0534432
0.0245437	2.77344	0.0507565
0.0245437	2.79798	0.0479475
0.0245437	2.82252	0.045023
0.0245437	2.84707	0.0419901
0.0245437	2.87161	0.038856
0.0245437	2.89616	0.0356282
0.0245437	2.9207	0.0323147
0.0245437	2.94524	0.0289233
0.0245437	2.96979	0.0254622
0.0245437	2.99433	0.0219398
0.0245437	3.01887	0.0183645
0.0245437	3.04342	0.014745
0.0245437	3.06796	0.0110899
0.0245437	3.09251	0.00740815
0.0245437	3.11705	0.00370854
0.0245437	3.14159	1.85118e-17

0.0490874	0	-0
0.0490874	0.0245437	-0.00727157
0.0490874	0.0490874	-0.0145256
0.0490874	0.0736311	-0.0217447
0.0490874	0.0981748	-0.0289114
0.0490874	0.122718	-0.0360084
0.0490874	0.147262	-0.0430187
0.0490874	0.171806	-0.0499253
0.0490874	0.19635	-0.0567117
0.0490874	0.220893	-0.0633614
0.0490874	0.245437	-0.0698585
0.0490874	0.269981	-0.0761874
0.0490874	0.294524	-0.0823326
0.0490874	0.319068	-0.0882795
0.0490874	0.343612	-0.0940138
0.0490874	0.368155	-0.0995215
0.0490874	0.392699	-0.10479
0.0490874	0.417243	-0.109805
0.0490874	0.441786	-0.114556
0.0490874	0.46633	-0.119031
0.0490874	0.490874	-0.123219
0.0490874	0.515418	-0.127111
0.0490874	0.539961	-0.130696
0.0490874	0.564505	-0.133967
0.0490874	0.589049	-0.136914
0.0490874	0.613592	-0.139532
0.0490874	0.638136	-0.141814
0.0490874	0.66268	-0.143754
0.0490874	0.687223	-0.145347
0.0490874	0.711767	-0.146591
0.0490874	0.736311	-0.147481
0.0490874	0.760854	-0.148016
0.0490874	0.785398	-0.148195
0.0490874	0.809942	-0.148016
0.0490874	0.834486	-0.147481
0.0490874	0.859029	-0.146591
0.0490874	0.883573	-0.145347
0.0490874	0.908117	-0.143754
0.0490874	0.93266	-0.141814
0.0490874	0.957204	-0.139532
0.0490874	0.981748	-0.136914
0.0490874	1.00629	-0.133967
0.0490874	1.03084	-0.130696
0.0490874	1.05538	-0.127111
0.0490874	1.07992	-0.123219
0.0490874	1.10447	-0.119031
0.0490874	1.12901	-0.114556
0.0490874	1.15355	-0.109805
0.0490874	1.1781	-0.10479
0.0490874	1.20264	-0.0995215
0.0490874	1.22718	-0.0940138
0.0490874	1.25173	-0.0882795
0.0490874	1.27627	-0.0823326
0.0490874	1.30082	-0.0761874
0.0490874	1.32536	-0.0698585
0.0490874	1.3499	-0.0633614
0.0490874	1.37445	-0.0567117
0.0490874	1.39899	-0.0499253
0.0490874	1.42353	-0.0430187
0.0490874	1.44808	-0.0360084
0.0490874	1.47262	-0.0289114
0.0490874	1.49717	-0.0217447
0.0490874	1.52171	-0.0145256
0.0490874	1.54625	-0.00727157
0.0490874	1.5708	-1.81486e-17
0.0490874	1.59534	0.00727157
0.0490874	1.61988	0.0145256
0.0490874	1.64443	0.0217447
0.0490874	1.66897	0.0289114
0.0490874	1.69351	0.0360084
0.0490874	1.71806	0.0430187
0.0490874	1.7426	0.0499253
0.0490874	1.76715	0.0567117
0.0490874	1.79169	0.0633614
0.0490874	1.81623	0.0698585
0.0490874	1.84078	0.0761874
0.0490874	1.86532	0.0823326
0.0490874	1.88986	0.0882795
0.0490874	1.91441	0.0940138
0.0490874	1.93895	0.0995215
0.0490874	1.9635	0.10479
0.0490874	1.98804	0.109805
0.0490874	2.01258	0.114556
0.0490874	2.03713	0.119031
0.0490874	2.06167	0.123219
0.0490874	2.08621	0.127111
0.0490874	2.11076	0.130696
0.0490874	2.1353	0.133967
0.0490874	2.15984	0.136914
0.0490874	2.18439	0.139532
0.0490874	2.20893	0.141814
0.0490874	2.23348	0.143754
0.0490874	2.25802	0.145347
0.0490874	2.28256	0.146591
0.0490874	2.30711	0.147481
0.0490874	2.33165	0.148016
0.0490874	2.35619	0.148195
0.0490874	2.38074	0.148016
0.0490874	2.40528	0.147481
0.0490874	2.42983	0.146591
0.0490874	2.45437	0.145347
0.0490874	2.47891	0.143754
0.0490874	2.50346	0.141814
0.0490874	2.528	0.139532
0.0490874	2.55254	0.136914
0.0490874	2.57709	0.133967
0.0490874	2.60163	0.130696
0.0490874	2.62618	0.127111
0.0490874	2.65072	0.123219
0.0490874	2.67526	0.119031
0.0490874	2.69981	0.114556
0.0490874	2.72435	0.109805
0.0490874	2.74889	0.10479
0.0490874	2.77344	0.0995215
0.0490874	2.79798	0.0940138
0.0490874	2.82252	0.0882795
0.0490874	2.84707	0.0823326
0.0490874	2.87161	0.0761874
0.0490874	2.89616	0.0698585
0.0490874	2.9207	0.0633614
0.0490874	2.94524	0.0567117
0.0490874	2.96979	0.0499253
0.0490874	2.99433	0.0430187
0.0490874	3.01887	0.0360084
0.0490874	3.04342	0.0289114
0.0490874	3.06796	0.0217447
0.0490874	3.09251	0.0145256
0.0490874	3.11705	0.00727157
0.0490874	3.14159	3.62973e-17

0.0736311	0	-0
0.0736311	0.0245437	-0.0106952
0.0736311	0.0490874	-0.0213646
0.0736311	0.0736311	-0.0319825
0.0736311	0.0981748	-0.0425234
0.0736311	0.122718	-0.0529618
0.0736311	0.147262	-0.0632727
0.0736311	0.171806	-0.0734311
0.0736311	0.19635	-0.0834126
0.0736311	0.220893	-0.0931932
0.0736311	0.245437	-0.102749
0.0736311	0.269981	-0.112058
0.0736311	0.294524	-0.121096
0.0736311	0.319068	-0.129843
0.0736311	0.343612	-0.138277
0.0736311	0.368155	-0.146378
0.0736311	0.392699	-0.154126
0.0736311	0.417243	-0.161503
0.0736311	0.441786	-0.168491
0.0736311	0.46633	-0.175073
0.0736311	0.490874	-0.181234
0.0736311	0.515418	-0.186957
0.0736311	0.539961	-0.19223
0.0736311	0.564505	-0.19704
0.0736311	0.589049	-0.201376
0.0736311	0.613592	-0.205226
0.0736311	0.638136	-0.208582
0.0736311	0.66268	-0.211436
0.0736311	0.687223	-0.21378
0.0736311	0.711767	-0.215609
0.0736311	0.736311	-0.216918
0.0736311	0.760854	-0.217705
0.0736311	0.785398	-0.217968
0.0736311	0.809942	-0.217705
0.0736311	0.834486	-0.216918
0.0736311	0.859029	-0.215609
0.0736311	0.883573	-0.21378
0.0736311	0.908117	-0.211436
